id,dep,jour,jour_fr,indic_hosp,indic_rea,indic_rad,indic_dc
702020-07-090,70,2020-07-09,9 juil 2020,0,0,0,0
712020-07-090,71,2020-07-09,9 juil 2020,0,0,9,0
722020-07-090,72,2020-07-09,9 juil 2020,0,0,0,0
732020-07-090,73,2020-07-09,9 juil 2020,0,0,0,1
742020-07-090,74,2020-07-09,9 juil 2020,0,0,0,0
752020-07-090,75,2020-07-09,9 juil 2020,7,1,9,2
762020-07-090,76,2020-07-09,9 juil 2020,0,0,1,0
772020-07-090,77,2020-07-09,9 juil 2020,0,0,4,0
782020-07-090,78,2020-07-09,9 juil 2020,0,0,3,0
792020-07-090,79,2020-07-09,9 juil 2020,0,0,0,0
802020-07-090,80,2020-07-09,9 juil 2020,0,0,0,0
812020-07-090,81,2020-07-09,9 juil 2020,0,0,0,0
822020-07-090,82,2020-07-09,9 juil 2020,0,0,0,0
832020-07-090,83,2020-07-09,9 juil 2020,0,0,1,0
842020-07-090,84,2020-07-09,9 juil 2020,0,0,0,0
852020-07-090,85,2020-07-09,9 juil 2020,0,0,0,0
862020-07-090,86,2020-07-09,9 juil 2020,0,0,0,0
872020-07-090,87,2020-07-09,9 juil 2020,0,0,0,0
882020-07-090,88,2020-07-09,9 juil 2020,1,1,1,0
892020-07-090,89,2020-07-09,9 juil 2020,0,0,3,1
902020-07-090,90,2020-07-09,9 juil 2020,0,0,4,0
912020-07-090,91,2020-07-09,9 juil 2020,1,1,3,0
922020-07-090,92,2020-07-09,9 juil 2020,4,0,2,0
932020-07-090,93,2020-07-09,9 juil 2020,7,1,12,1
942020-07-090,94,2020-07-09,9 juil 2020,6,1,24,3
952020-07-090,95,2020-07-09,9 juil 2020,1,0,1,0
9712020-07-090,971,2020-07-09,9 juil 2020,0,0,0,0
9722020-07-090,972,2020-07-09,9 juil 2020,0,0,0,0
9732020-07-090,973,2020-07-09,9 juil 2020,17,1,14,0
9742020-07-090,974,2020-07-09,9 juil 2020,1,0,0,0
9762020-07-090,976,2020-07-09,9 juil 2020,1,0,1,0
012020-07-100,1,2020-07-10,10 juil 2020,1,0,0,0
022020-07-100,2,2020-07-10,10 juil 2020,0,0,2,0
032020-07-100,3,2020-07-10,10 juil 2020,1,0,0,0
042020-07-100,4,2020-07-10,10 juil 2020,0,0,0,0
052020-07-100,5,2020-07-10,10 juil 2020,0,0,0,0
062020-07-100,6,2020-07-10,10 juil 2020,0,0,1,0
072020-07-100,7,2020-07-10,10 juil 2020,1,0,0,1
082020-07-100,8,2020-07-10,10 juil 2020,0,0,0,0
092020-07-100,9,2020-07-10,10 juil 2020,0,0,0,0
102020-07-100,10,2020-07-10,10 juil 2020,1,0,1,0
112020-07-100,11,2020-07-10,10 juil 2020,0,0,0,0
122020-07-100,12,2020-07-10,10 juil 2020,0,0,0,0
132020-07-100,13,2020-07-10,10 juil 2020,5,0,1,0
142020-07-100,14,2020-07-10,10 juil 2020,0,0,1,1
152020-07-100,15,2020-07-10,10 juil 2020,0,0,0,0
162020-07-100,16,2020-07-10,10 juil 2020,0,0,0,0
172020-07-100,17,2020-07-10,10 juil 2020,0,0,0,0
182020-07-100,18,2020-07-10,10 juil 2020,1,0,0,0
192020-07-100,19,2020-07-10,10 juil 2020,0,0,0,0
212020-07-100,21,2020-07-10,10 juil 2020,0,0,0,0
222020-07-100,22,2020-07-10,10 juil 2020,0,0,2,0
232020-07-100,23,2020-07-10,10 juil 2020,0,0,0,0
242020-07-100,24,2020-07-10,10 juil 2020,0,0,0,0
252020-07-100,25,2020-07-10,10 juil 2020,0,0,1,0
262020-07-100,26,2020-07-10,10 juil 2020,2,1,0,0
272020-07-100,27,2020-07-10,10 juil 2020,0,0,0,0
282020-07-100,28,2020-07-10,10 juil 2020,0,0,2,3
292020-07-100,29,2020-07-10,10 juil 2020,2,0,1,0
2A2020-07-100,2A,2020-07-10,10 juil 2020,0,0,0,0
2B2020-07-100,2B,2020-07-10,10 juil 2020,0,0,0,0
302020-07-100,30,2020-07-10,10 juil 2020,0,0,3,0
312020-07-100,31,2020-07-10,10 juil 2020,1,0,4,0
322020-07-100,32,2020-07-10,10 juil 2020,0,0,0,0
332020-07-100,33,2020-07-10,10 juil 2020,1,0,0,0
342020-07-100,34,2020-07-10,10 juil 2020,0,0,1,1
352020-07-100,35,2020-07-10,10 juil 2020,0,0,0,0
362020-07-100,36,2020-07-10,10 juil 2020,0,0,0,0
372020-07-100,37,2020-07-10,10 juil 2020,0,0,0,0
382020-07-100,38,2020-07-10,10 juil 2020,1,0,1,0
392020-07-100,39,2020-07-10,10 juil 2020,1,0,1,0
402020-07-100,40,2020-07-10,10 juil 2020,0,0,1,0
412020-07-100,41,2020-07-10,10 juil 2020,0,0,0,0
422020-07-100,42,2020-07-10,10 juil 2020,0,0,1,0
432020-07-100,43,2020-07-10,10 juil 2020,0,0,0,0
442020-07-100,44,2020-07-10,10 juil 2020,3,0,4,0
452020-07-100,45,2020-07-10,10 juil 2020,1,1,1,0
462020-07-100,46,2020-07-10,10 juil 2020,0,0,0,0
472020-07-100,47,2020-07-10,10 juil 2020,0,0,0,0
482020-07-100,48,2020-07-10,10 juil 2020,0,0,0,0
492020-07-100,49,2020-07-10,10 juil 2020,0,0,1,0
502020-07-100,50,2020-07-10,10 juil 2020,0,0,0,0
512020-07-100,51,2020-07-10,10 juil 2020,0,0,0,0
522020-07-100,52,2020-07-10,10 juil 2020,0,0,1,0
532020-07-100,53,2020-07-10,10 juil 2020,0,0,1,0
542020-07-100,54,2020-07-10,10 juil 2020,3,0,2,0
552020-07-100,55,2020-07-10,10 juil 2020,0,0,1,0
562020-07-100,56,2020-07-10,10 juil 2020,0,0,0,0
572020-07-100,57,2020-07-10,10 juil 2020,0,0,0,0
582020-07-100,58,2020-07-10,10 juil 2020,0,0,0,0
592020-07-100,59,2020-07-10,10 juil 2020,2,1,9,0
602020-07-100,60,2020-07-10,10 juil 2020,0,0,4,0
612020-07-100,61,2020-07-10,10 juil 2020,0,0,0,0
622020-07-100,62,2020-07-10,10 juil 2020,2,1,2,0
632020-07-100,63,2020-07-10,10 juil 2020,0,0,1,0
642020-07-100,64,2020-07-10,10 juil 2020,0,0,0,0
652020-07-100,65,2020-07-10,10 juil 2020,0,0,0,0
662020-07-100,66,2020-07-10,10 juil 2020,2,0,0,0
672020-07-100,67,2020-07-10,10 juil 2020,2,0,33,1
682020-07-100,68,2020-07-10,10 juil 2020,1,0,9,0
692020-07-100,69,2020-07-10,10 juil 2020,2,0,1,1
702020-07-100,70,2020-07-10,10 juil 2020,0,0,0,0
712020-07-100,71,2020-07-10,10 juil 2020,1,0,0,0
722020-07-100,72,2020-07-10,10 juil 2020,0,0,0,0
732020-07-100,73,2020-07-10,10 juil 2020,0,0,0,0
742020-07-100,74,2020-07-10,10 juil 2020,0,0,0,0
752020-07-100,75,2020-07-10,10 juil 2020,6,2,5,0
762020-07-100,76,2020-07-10,10 juil 2020,18,0,16,0
772020-07-100,77,2020-07-10,10 juil 2020,1,0,6,0
782020-07-100,78,2020-07-10,10 juil 2020,1,0,12,1
792020-07-100,79,2020-07-10,10 juil 2020,1,0,0,1
802020-07-100,80,2020-07-10,10 juil 2020,1,0,1,1
812020-07-100,81,2020-07-10,10 juil 2020,0,0,0,0
822020-07-100,82,2020-07-10,10 juil 2020,0,0,0,0
832020-07-100,83,2020-07-10,10 juil 2020,0,0,0,0
842020-07-100,84,2020-07-10,10 juil 2020,0,0,0,0
852020-07-100,85,2020-07-10,10 juil 2020,0,0,0,0
862020-07-100,86,2020-07-10,10 juil 2020,0,0,0,0
872020-07-100,87,2020-07-10,10 juil 2020,0,0,2,0
882020-07-100,88,2020-07-10,10 juil 2020,0,0,1,0
892020-07-100,89,2020-07-10,10 juil 2020,1,0,1,0
902020-07-100,90,2020-07-10,10 juil 2020,31,0,19,12
912020-07-100,91,2020-07-10,10 juil 2020,2,0,7,0
922020-07-100,92,2020-07-10,10 juil 2020,0,0,12,0
932020-07-100,93,2020-07-10,10 juil 2020,10,0,13,1
942020-07-100,94,2020-07-10,10 juil 2020,3,0,4,0
952020-07-100,95,2020-07-10,10 juil 2020,2,0,9,0
9712020-07-100,971,2020-07-10,10 juil 2020,0,0,0,0
9722020-07-100,972,2020-07-10,10 juil 2020,0,0,0,0
9732020-07-100,973,2020-07-10,10 juil 2020,20,2,16,1
9742020-07-100,974,2020-07-10,10 juil 2020,1,1,1,0
9762020-07-100,976,2020-07-10,10 juil 2020,1,0,2,0
012020-07-110,1,2020-07-11,11 juil 2020,0,0,0,0
022020-07-110,2,2020-07-11,11 juil 2020,1,0,2,1
032020-07-110,3,2020-07-11,11 juil 2020,0,0,0,0
042020-07-110,4,2020-07-11,11 juil 2020,0,0,0,0
052020-07-110,5,2020-07-11,11 juil 2020,0,0,0,0
062020-07-110,6,2020-07-11,11 juil 2020,0,0,1,0
072020-07-110,7,2020-07-11,11 juil 2020,1,0,1,0
082020-07-110,8,2020-07-11,11 juil 2020,0,0,0,0
092020-07-110,9,2020-07-11,11 juil 2020,0,0,0,0
102020-07-110,10,2020-07-11,11 juil 2020,0,0,0,0
112020-07-110,11,2020-07-11,11 juil 2020,0,0,0,0
122020-07-110,12,2020-07-11,11 juil 2020,0,0,0,0
132020-07-110,13,2020-07-11,11 juil 2020,2,0,2,0
142020-07-110,14,2020-07-11,11 juil 2020,0,0,0,0
152020-07-110,15,2020-07-11,11 juil 2020,0,0,0,0
162020-07-110,16,2020-07-11,11 juil 2020,0,0,0,0
172020-07-110,17,2020-07-11,11 juil 2020,0,0,0,0
182020-07-110,18,2020-07-11,11 juil 2020,0,0,0,0
192020-07-110,19,2020-07-11,11 juil 2020,0,0,0,0
212020-07-110,21,2020-07-11,11 juil 2020,2,0,0,0
222020-07-110,22,2020-07-11,11 juil 2020,0,0,0,0
232020-07-110,23,2020-07-11,11 juil 2020,0,0,0,0
242020-07-110,24,2020-07-11,11 juil 2020,0,0,0,0
252020-07-110,25,2020-07-11,11 juil 2020,0,0,0,0
262020-07-110,26,2020-07-11,11 juil 2020,0,0,0,0
272020-07-110,27,2020-07-11,11 juil 2020,0,0,1,0
282020-07-110,28,2020-07-11,11 juil 2020,0,0,0,0
292020-07-110,29,2020-07-11,11 juil 2020,0,0,5,0
2A2020-07-110,2A,2020-07-11,11 juil 2020,0,0,0,0
2B2020-07-110,2B,2020-07-11,11 juil 2020,0,0,0,0
302020-07-110,30,2020-07-11,11 juil 2020,0,0,0,0
312020-07-110,31,2020-07-11,11 juil 2020,0,0,0,0
322020-07-110,32,2020-07-11,11 juil 2020,0,0,0,0
332020-07-110,33,2020-07-11,11 juil 2020,1,0,0,0
342020-07-110,34,2020-07-11,11 juil 2020,1,0,0,0
352020-07-110,35,2020-07-11,11 juil 2020,0,0,0,0
362020-07-110,36,2020-07-11,11 juil 2020,0,0,0,0
372020-07-110,37,2020-07-11,11 juil 2020,0,0,0,0
382020-07-110,38,2020-07-11,11 juil 2020,1,0,1,0
392020-07-110,39,2020-07-11,11 juil 2020,0,0,1,0
402020-07-110,40,2020-07-11,11 juil 2020,0,0,0,0
412020-07-110,41,2020-07-11,11 juil 2020,0,0,0,0
422020-07-110,42,2020-07-11,11 juil 2020,0,0,3,0
432020-07-110,43,2020-07-11,11 juil 2020,0,0,0,0
442020-07-110,44,2020-07-11,11 juil 2020,0,0,0,0
452020-07-110,45,2020-07-11,11 juil 2020,0,0,0,0
462020-07-110,46,2020-07-11,11 juil 2020,0,0,0,0
472020-07-110,47,2020-07-11,11 juil 2020,0,0,0,0
482020-07-110,48,2020-07-11,11 juil 2020,0,0,0,0
492020-07-110,49,2020-07-11,11 juil 2020,0,0,0,0
502020-07-110,50,2020-07-11,11 juil 2020,0,0,0,0
512020-07-110,51,2020-07-11,11 juil 2020,0,0,1,0
522020-07-110,52,2020-07-11,11 juil 2020,0,0,0,0
532020-07-110,53,2020-07-11,11 juil 2020,1,0,1,0
542020-07-110,54,2020-07-11,11 juil 2020,1,0,0,0
552020-07-110,55,2020-07-11,11 juil 2020,0,0,0,0
562020-07-110,56,2020-07-11,11 juil 2020,0,0,0,0
572020-07-110,57,2020-07-11,11 juil 2020,0,0,0,0
582020-07-110,58,2020-07-11,11 juil 2020,0,0,0,0
592020-07-110,59,2020-07-11,11 juil 2020,4,1,2,0
602020-07-110,60,2020-07-11,11 juil 2020,1,0,0,0
612020-07-110,61,2020-07-11,11 juil 2020,0,0,0,0
622020-07-110,62,2020-07-11,11 juil 2020,0,0,0,0
632020-07-110,63,2020-07-11,11 juil 2020,0,0,0,0
642020-07-110,64,2020-07-11,11 juil 2020,0,0,0,0
652020-07-110,65,2020-07-11,11 juil 2020,0,0,0,0
662020-07-110,66,2020-07-11,11 juil 2020,0,0,0,0
672020-07-110,67,2020-07-11,11 juil 2020,0,0,1,0
682020-07-110,68,2020-07-11,11 juil 2020,1,0,4,0
692020-07-110,69,2020-07-11,11 juil 2020,1,0,1,0
702020-07-110,70,2020-07-11,11 juil 2020,0,0,0,0
712020-07-110,71,2020-07-11,11 juil 2020,2,2,0,0
722020-07-110,72,2020-07-11,11 juil 2020,0,0,0,0
732020-07-110,73,2020-07-11,11 juil 2020,0,0,0,0
742020-07-110,74,2020-07-11,11 juil 2020,0,0,1,0
752020-07-110,75,2020-07-11,11 juil 2020,5,2,0,1
762020-07-110,76,2020-07-11,11 juil 2020,0,0,2,0
772020-07-110,77,2020-07-11,11 juil 2020,0,0,1,0
782020-07-110,78,2020-07-11,11 juil 2020,6,0,13,1
792020-07-110,79,2020-07-11,11 juil 2020,0,0,0,0
802020-07-110,80,2020-07-11,11 juil 2020,0,0,2,0
812020-07-110,81,2020-07-11,11 juil 2020,0,0,0,0
822020-07-110,82,2020-07-11,11 juil 2020,0,0,0,0
832020-07-110,83,2020-07-11,11 juil 2020,0,0,1,0
842020-07-110,84,2020-07-11,11 juil 2020,0,0,0,0
852020-07-110,85,2020-07-11,11 juil 2020,1,0,2,0
862020-07-110,86,2020-07-11,11 juil 2020,0,0,0,0
872020-07-110,87,2020-07-11,11 juil 2020,0,0,0,0
882020-07-110,88,2020-07-11,11 juil 2020,0,0,0,0
892020-07-110,89,2020-07-11,11 juil 2020,0,0,0,0
902020-07-110,90,2020-07-11,11 juil 2020,0,0,0,0
912020-07-110,91,2020-07-11,11 juil 2020,0,0,0,0
922020-07-110,92,2020-07-11,11 juil 2020,1,0,1,0
932020-07-110,93,2020-07-11,11 juil 2020,2,0,4,0
942020-07-110,94,2020-07-11,11 juil 2020,0,0,1,0
952020-07-110,95,2020-07-11,11 juil 2020,1,0,2,0
9712020-07-110,971,2020-07-11,11 juil 2020,0,1,2,0
9722020-07-110,972,2020-07-11,11 juil 2020,0,0,0,0
9732020-07-110,973,2020-07-11,11 juil 2020,19,1,22,3
9742020-07-110,974,2020-07-11,11 juil 2020,2,0,2,0
9762020-07-110,976,2020-07-11,11 juil 2020,0,0,0,0
012020-07-120,1,2020-07-12,12 juil 2020,0,0,0,0
022020-07-120,2,2020-07-12,12 juil 2020,0,0,0,0
032020-07-120,3,2020-07-12,12 juil 2020,0,0,0,0
042020-07-120,4,2020-07-12,12 juil 2020,0,0,0,0
052020-07-120,5,2020-07-12,12 juil 2020,0,0,0,0
062020-07-120,6,2020-07-12,12 juil 2020,0,0,0,0
072020-07-120,7,2020-07-12,12 juil 2020,0,0,0,0
082020-07-120,8,2020-07-12,12 juil 2020,0,0,0,0
092020-07-120,9,2020-07-12,12 juil 2020,0,0,0,0
102020-07-120,10,2020-07-12,12 juil 2020,0,0,0,0
112020-07-120,11,2020-07-12,12 juil 2020,0,0,0,0
122020-07-120,12,2020-07-12,12 juil 2020,0,0,0,0
132020-07-120,13,2020-07-12,12 juil 2020,0,0,0,0
142020-07-120,14,2020-07-12,12 juil 2020,0,0,0,0
152020-07-120,15,2020-07-12,12 juil 2020,0,0,0,0
162020-07-120,16,2020-07-12,12 juil 2020,0,0,0,0
172020-07-120,17,2020-07-12,12 juil 2020,0,0,0,0
182020-07-120,18,2020-07-12,12 juil 2020,0,0,0,0
192020-07-120,19,2020-07-12,12 juil 2020,0,0,0,0
212020-07-120,21,2020-07-12,12 juil 2020,0,0,0,0
222020-07-120,22,2020-07-12,12 juil 2020,0,0,0,0
232020-07-120,23,2020-07-12,12 juil 2020,0,0,0,0
242020-07-120,24,2020-07-12,12 juil 2020,0,0,0,0
252020-07-120,25,2020-07-12,12 juil 2020,0,0,0,0
262020-07-120,26,2020-07-12,12 juil 2020,0,0,0,0
272020-07-120,27,2020-07-12,12 juil 2020,0,0,0,0
282020-07-120,28,2020-07-12,12 juil 2020,0,0,0,0
292020-07-120,29,2020-07-12,12 juil 2020,0,0,0,0
2A2020-07-120,2A,2020-07-12,12 juil 2020,0,0,0,0
2B2020-07-120,2B,2020-07-12,12 juil 2020,0,0,0,0
302020-07-120,30,2020-07-12,12 juil 2020,0,0,0,0
312020-07-120,31,2020-07-12,12 juil 2020,0,0,0,0
322020-07-120,32,2020-07-12,12 juil 2020,0,0,0,0
332020-07-120,33,2020-07-12,12 juil 2020,1,0,0,0
342020-07-120,34,2020-07-12,12 juil 2020,0,0,1,0
352020-07-120,35,2020-07-12,12 juil 2020,1,1,0,0
362020-07-120,36,2020-07-12,12 juil 2020,0,0,0,0
372020-07-120,37,2020-07-12,12 juil 2020,0,0,0,0
382020-07-120,38,2020-07-12,12 juil 2020,0,0,0,0
392020-07-120,39,2020-07-12,12 juil 2020,0,0,0,0
402020-07-120,40,2020-07-12,12 juil 2020,0,0,0,0
412020-07-120,41,2020-07-12,12 juil 2020,0,0,0,0
422020-07-120,42,2020-07-12,12 juil 2020,0,0,0,0
432020-07-120,43,2020-07-12,12 juil 2020,0,0,0,0
442020-07-120,44,2020-07-12,12 juil 2020,0,0,0,0
452020-07-120,45,2020-07-12,12 juil 2020,0,0,0,0
462020-07-120,46,2020-07-12,12 juil 2020,0,0,0,0
472020-07-120,47,2020-07-12,12 juil 2020,0,0,0,0
482020-07-120,48,2020-07-12,12 juil 2020,0,0,0,0
492020-07-120,49,2020-07-12,12 juil 2020,0,0,0,0
502020-07-120,50,2020-07-12,12 juil 2020,0,0,0,0
512020-07-120,51,2020-07-12,12 juil 2020,0,0,0,0
522020-07-120,52,2020-07-12,12 juil 2020,0,0,0,0
532020-07-120,53,2020-07-12,12 juil 2020,2,1,0,0
542020-07-120,54,2020-07-12,12 juil 2020,1,0,5,0
552020-07-120,55,2020-07-12,12 juil 2020,0,0,0,0
562020-07-120,56,2020-07-12,12 juil 2020,0,0,0,0
572020-07-120,57,2020-07-12,12 juil 2020,0,0,0,0
582020-07-120,58,2020-07-12,12 juil 2020,0,0,0,0
592020-07-120,59,2020-07-12,12 juil 2020,0,0,2,0
602020-07-120,60,2020-07-12,12 juil 2020,0,0,0,0
612020-07-120,61,2020-07-12,12 juil 2020,0,0,0,0
622020-07-120,62,2020-07-12,12 juil 2020,0,0,0,0
632020-07-120,63,2020-07-12,12 juil 2020,0,0,0,0
642020-07-120,64,2020-07-12,12 juil 2020,0,0,0,0
652020-07-120,65,2020-07-12,12 juil 2020,0,0,0,0
662020-07-120,66,2020-07-12,12 juil 2020,0,0,0,0
672020-07-120,67,2020-07-12,12 juil 2020,0,0,0,0
682020-07-120,68,2020-07-12,12 juil 2020,0,0,0,0
692020-07-120,69,2020-07-12,12 juil 2020,3,0,2,0
702020-07-120,70,2020-07-12,12 juil 2020,0,0,0,0
712020-07-120,71,2020-07-12,12 juil 2020,0,0,0,0
722020-07-120,72,2020-07-12,12 juil 2020,0,0,0,0
732020-07-120,73,2020-07-12,12 juil 2020,0,0,0,0
742020-07-120,74,2020-07-12,12 juil 2020,0,0,0,0
752020-07-120,75,2020-07-12,12 juil 2020,0,0,0,0
762020-07-120,76,2020-07-12,12 juil 2020,0,0,0,0
772020-07-120,77,2020-07-12,12 juil 2020,0,0,1,0
782020-07-120,78,2020-07-12,12 juil 2020,0,0,0,0
792020-07-120,79,2020-07-12,12 juil 2020,0,0,0,0
802020-07-120,80,2020-07-12,12 juil 2020,0,0,0,0
812020-07-120,81,2020-07-12,12 juil 2020,0,0,0,0
822020-07-120,82,2020-07-12,12 juil 2020,0,0,0,0
832020-07-120,83,2020-07-12,12 juil 2020,0,0,2,1
842020-07-120,84,2020-07-12,12 juil 2020,0,0,0,0
852020-07-120,85,2020-07-12,12 juil 2020,0,0,0,0
862020-07-120,86,2020-07-12,12 juil 2020,0,0,0,0
872020-07-120,87,2020-07-12,12 juil 2020,0,0,0,0
882020-07-120,88,2020-07-12,12 juil 2020,0,0,0,0
892020-07-120,89,2020-07-12,12 juil 2020,0,0,0,0
902020-07-120,90,2020-07-12,12 juil 2020,0,0,0,0
912020-07-120,91,2020-07-12,12 juil 2020,0,0,0,0
922020-07-120,92,2020-07-12,12 juil 2020,0,0,0,0
932020-07-120,93,2020-07-12,12 juil 2020,0,0,0,0
942020-07-120,94,2020-07-12,12 juil 2020,0,0,0,0
952020-07-120,95,2020-07-12,12 juil 2020,0,0,0,0
9712020-07-120,971,2020-07-12,12 juil 2020,0,0,0,0
9722020-07-120,972,2020-07-12,12 juil 2020,0,0,0,0
9732020-07-120,973,2020-07-12,12 juil 2020,17,3,18,0
9742020-07-120,974,2020-07-12,12 juil 2020,0,0,0,0
9762020-07-120,976,2020-07-12,12 juil 2020,1,0,1,0
012020-07-130,1,2020-07-13,13 juil 2020,0,0,0,0
022020-07-130,2,2020-07-13,13 juil 2020,0,1,0,0
032020-07-130,3,2020-07-13,13 juil 2020,0,0,0,0
042020-07-130,4,2020-07-13,13 juil 2020,0,0,0,0
052020-07-130,5,2020-07-13,13 juil 2020,0,0,0,0
062020-07-130,6,2020-07-13,13 juil 2020,0,0,0,0
072020-07-130,7,2020-07-13,13 juil 2020,2,0,0,0
082020-07-130,8,2020-07-13,13 juil 2020,0,0,0,0
092020-07-130,9,2020-07-13,13 juil 2020,0,0,0,0
102020-07-130,10,2020-07-13,13 juil 2020,0,0,0,0
112020-07-130,11,2020-07-13,13 juil 2020,0,0,0,0
122020-07-130,12,2020-07-13,13 juil 2020,0,0,0,0
132020-07-130,13,2020-07-13,13 juil 2020,5,0,11,1
142020-07-130,14,2020-07-13,13 juil 2020,0,0,0,0
152020-07-130,15,2020-07-13,13 juil 2020,0,0,0,0
162020-07-130,16,2020-07-13,13 juil 2020,0,0,0,0
172020-07-130,17,2020-07-13,13 juil 2020,0,0,0,0
182020-07-130,18,2020-07-13,13 juil 2020,0,0,0,0
192020-07-130,19,2020-07-13,13 juil 2020,0,0,0,0
212020-07-130,21,2020-07-13,13 juil 2020,0,0,0,0
222020-07-130,22,2020-07-13,13 juil 2020,0,0,0,0
232020-07-130,23,2020-07-13,13 juil 2020,0,0,0,0
242020-07-130,24,2020-07-13,13 juil 2020,0,0,0,0
252020-07-130,25,2020-07-13,13 juil 2020,0,0,0,0
262020-07-130,26,2020-07-13,13 juil 2020,0,0,0,0
272020-07-130,27,2020-07-13,13 juil 2020,0,0,1,0
282020-07-130,28,2020-07-13,13 juil 2020,0,0,1,0
292020-07-130,29,2020-07-13,13 juil 2020,0,0,0,0
2A2020-07-130,2A,2020-07-13,13 juil 2020,0,0,0,0
2B2020-07-130,2B,2020-07-13,13 juil 2020,0,0,0,0
302020-07-130,30,2020-07-13,13 juil 2020,0,0,0,0
312020-07-130,31,2020-07-13,13 juil 2020,3,0,0,0
322020-07-130,32,2020-07-13,13 juil 2020,0,0,0,0
332020-07-130,33,2020-07-13,13 juil 2020,0,0,0,1
342020-07-130,34,2020-07-13,13 juil 2020,0,0,0,0
352020-07-130,35,2020-07-13,13 juil 2020,1,1,0,0
362020-07-130,36,2020-07-13,13 juil 2020,0,0,0,0
372020-07-130,37,2020-07-13,13 juil 2020,0,0,0,0
382020-07-130,38,2020-07-13,13 juil 2020,0,0,0,0
392020-07-130,39,2020-07-13,13 juil 2020,1,1,2,0
402020-07-130,40,2020-07-13,13 juil 2020,0,0,0,0
412020-07-130,41,2020-07-13,13 juil 2020,0,0,0,0
422020-07-130,42,2020-07-13,13 juil 2020,0,0,0,0
432020-07-130,43,2020-07-13,13 juil 2020,0,0,0,0
442020-07-130,44,2020-07-13,13 juil 2020,0,0,1,0
452020-07-130,45,2020-07-13,13 juil 2020,0,0,0,0
462020-07-130,46,2020-07-13,13 juil 2020,0,0,0,0
472020-07-130,47,2020-07-13,13 juil 2020,0,0,0,0
482020-07-130,48,2020-07-13,13 juil 2020,0,0,0,0
492020-07-130,49,2020-07-13,13 juil 2020,1,0,0,0
502020-07-130,50,2020-07-13,13 juil 2020,0,0,0,0
512020-07-130,51,2020-07-13,13 juil 2020,0,0,0,0
522020-07-130,52,2020-07-13,13 juil 2020,0,0,0,0
532020-07-130,53,2020-07-13,13 juil 2020,1,0,0,0
542020-07-130,54,2020-07-13,13 juil 2020,1,0,3,0
552020-07-130,55,2020-07-13,13 juil 2020,0,0,0,0
562020-07-130,56,2020-07-13,13 juil 2020,0,0,0,0
572020-07-130,57,2020-07-13,13 juil 2020,0,0,0,0
582020-07-130,58,2020-07-13,13 juil 2020,0,0,0,0
592020-07-130,59,2020-07-13,13 juil 2020,8,1,29,0
602020-07-130,60,2020-07-13,13 juil 2020,2,2,3,0
612020-07-130,61,2020-07-13,13 juil 2020,0,0,0,0
622020-07-130,62,2020-07-13,13 juil 2020,2,0,1,1
632020-07-130,63,2020-07-13,13 juil 2020,0,0,0,0
642020-07-130,64,2020-07-13,13 juil 2020,0,0,0,0
652020-07-130,65,2020-07-13,13 juil 2020,0,0,0,0
662020-07-130,66,2020-07-13,13 juil 2020,0,0,1,0
672020-07-130,67,2020-07-13,13 juil 2020,1,0,0,1
682020-07-130,68,2020-07-13,13 juil 2020,1,0,7,1
692020-07-130,69,2020-07-13,13 juil 2020,6,1,2,0
702020-07-130,70,2020-07-13,13 juil 2020,0,0,0,0
712020-07-130,71,2020-07-13,13 juil 2020,3,0,1,0
722020-07-130,72,2020-07-13,13 juil 2020,0,0,0,0
732020-07-130,73,2020-07-13,13 juil 2020,1,0,1,0
742020-07-130,74,2020-07-13,13 juil 2020,0,0,0,0
752020-07-130,75,2020-07-13,13 juil 2020,1,0,3,1
762020-07-130,76,2020-07-13,13 juil 2020,2,0,3,1
772020-07-130,77,2020-07-13,13 juil 2020,1,0,5,5
782020-07-130,78,2020-07-13,13 juil 2020,3,0,3,0
792020-07-130,79,2020-07-13,13 juil 2020,0,0,0,0
802020-07-130,80,2020-07-13,13 juil 2020,1,0,0,0
812020-07-130,81,2020-07-13,13 juil 2020,0,0,0,0
822020-07-130,82,2020-07-13,13 juil 2020,0,0,0,0
832020-07-130,83,2020-07-13,13 juil 2020,1,0,0,0
842020-07-130,84,2020-07-13,13 juil 2020,0,0,0,0
852020-07-130,85,2020-07-13,13 juil 2020,0,0,0,0
862020-07-130,86,2020-07-13,13 juil 2020,0,0,0,0
872020-07-130,87,2020-07-13,13 juil 2020,0,0,0,0
882020-07-130,88,2020-07-13,13 juil 2020,0,0,0,0
892020-07-130,89,2020-07-13,13 juil 2020,1,0,0,1
902020-07-130,90,2020-07-13,13 juil 2020,0,0,0,0
912020-07-130,91,2020-07-13,13 juil 2020,0,0,1,0
922020-07-130,92,2020-07-13,13 juil 2020,3,0,1,0
932020-07-130,93,2020-07-13,13 juil 2020,1,1,9,2
942020-07-130,94,2020-07-13,13 juil 2020,0,0,0,0
952020-07-130,95,2020-07-13,13 juil 2020,1,1,1,0
9712020-07-130,971,2020-07-13,13 juil 2020,0,0,1,0
9722020-07-130,972,2020-07-13,13 juil 2020,0,0,0,0
9732020-07-130,973,2020-07-13,13 juil 2020,13,1,9,3
9742020-07-130,974,2020-07-13,13 juil 2020,0,0,0,0
